"text","handle","category","star_tweet"
"Gina Rodriguez to voice heist queen Carmen Sandiego for https://t.co/9ZxcaGxLVO via @W3LiveNews #Netflix #GinaRodriguez #CarmenSandiego","@W3LiveNews","cultural-icon",
"Hee hee! Driving Thing 2 kooky 'cause I can't stop singing ""Where in the World is Carmen Sandiego?"" @PBS #WhereInTheWorldIsPeadysWaterBottle","@Peady","cultural-icon",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/8lBQjqTN4V https://t.co/rblgxPFg7W","@Radalei","cultural-icon",
"Idk but where in the world is Carmen SanDiego?","@royboy244","cultural-icon",
"Gina Rodriguez to Star as Carmen Sandiego in Live-Action Netflix Film https://t.co/GlSMvhT53K","@tigg3001","cultural-icon",
"Chuck Norris knows where Carmen Sandiego is.","@DrLouFran","cultural-icon",
"From @TVGuide: #entertainmentnews Jane the Virgin's Gina Rodriguez May Voice Carmen Sandiego on Animated Netfli... https://t.co/E3i4gXmTta","@mentalformovies","cultural-icon",
"I know it's not going to happen, but I'm still going to be sad when Carmen Sandiego premieres and the first line isn't ""SING IT, ROCKAPELLA!""","@Themiscyra","cultural-icon",
"where in the world is carmen sandiego; harry styles special edition http://t.co/MphVVvzBEb","@IAMEBORGHlNl","cultural-icon",
"@WCReaf Can't wait for this!! #CarmenSandiego","@ASliceofComics","cultural-icon",
"@VincentValenLoL *starts humming Carmen Sandiego theme song*","@RyryJones","cultural-icon",
"If you don't want me to scream ""I found her! I found her! I found Carmen SanDiego!!!"" don't wear a red trench coat","@EricJJohnson79","fashion",
"A new Carmen Sandiego could be coming to Netflix https://t.co/VcTOnMqHhC https://t.co/Rm49PXOKwg","@superfabis","cultural-icon",
"Lived this with my Carmen Sandiego Halloween costume https://t.co/X2wJ3dWyYe","@h0tmessjess","fashion",
"@braincluttered @Song2Sing55 @SylvanEsso (BTW, I loved ""Where in the World is Carmen Sandiego?"" A fond childhood memory. Thank you for being a part of it.)","@braincluttered","cultural-icon",
"Gina Rodriguez Voicing Carmen Sandiego in Netflix Animated Series - Screen Rant https://t.co/OZvEJjkDpP","@Q_Sizzle","cultural-icon",
"@RadioAmy @merib yeah yeah yeah!!! 🎉🎉🎉 (but where is the Carmen Sandiego hat?!)","@mikesaenzsays","fashion",
"@FITWR The 90'a property that needs a big screen reboot is Where In The World Is Carmen San Diego? as a Hard R, John Wick globe hopper.","@thenickisaac","travel",
"Who remembers the game where in the world is Carmen Sandiego?💕✈️🌎 • That's me 🙌🏻💕 • Adventure. Explorer. Learner. My mom is behind the 📸 h…","@fitlifecreation","travel",
"Netflix Developing Live-Action Carmen Sandiego Movie - https://t.co/uzeETNppaz","@Cyber_Saber","cultural-icon",
"Netflix is making a live-action Carmen Sandiego movie. #carmensandiego #netflix #movies… https://t.co/grZ02pvR5o","@nerdinformants","cultural-icon",
"The great machinery never stops! @Netflix developing new #CarmenSandiego animated series with @HereIsGina | #TV #cartoon #animation #art https://t.co/bHeruWfgj4","@alejomalia","cultural-icon",
"hey, remember that time @dessadarling was Carmen Sandiego for Halloween? ahahaha https://t.co/fuOV1mJQOt","@DOOMTREE","fashion",
"Where in the world is she? #carmensandiego #hat #red #stylish #detective #illustration #dailysketch… http://t.co/qTnEw4iGdM","@aaron_millard","fashion",
"Imma let you finish, but Carmen Sandiego is the greatest female video game character of all time https://t.co/AtkhX4tTnc https://t.co/I1cCnQaR0F","@WWW_Spaceships","role-model",
"BEDELIA'S CARMEN SANDIEGO OUTFIT. FLAWLESS. #Hannibal #HannibalPremiere","@pocketrex","fashion","x"
"Bruh traveling like Carmen Sandiego","@MIGUELGUAPISIMO","travel",
"#Throwback #Thursday - #where #in #the #world #is #carmen #sandiego? #edtech #education #computers http://t.co/fAvwSxKV9P","@TheAlinaGroup","cultural-icon",
"@Variety @HereIsGina @netflix #CarmenSandiego is flying to @netflix https://t.co/kIYIw3Zg7f","@Miyuko_junsei","cultural-icon",
"Where in the world is Carmen Sandiego? All clues lead to Netflix (and Gina Rodriguez). https://t.co/SieU1gyScv https://t.co/ZBlno2SXlh","@FOXCinemas","cultural-icon",
"I can't get over Murasame's carmen sandiego cosplay","@fanboymaster","fashion",
"Where in the world is Carmen Sandiego? #betyoujustsangthat #happyreformationday #happyWednesday #humoday #happyhalloween https://t.co/v6g3cSu60Q","@321bheisler","fashion",
"Not sure if I'm channeling Gatsby or Carmen Sandiego… 💋 #selfie #me #fashion #dinner #waiting @… http://t.co/WzS6KGmuj8","@MaryWojcicki","fashion",
"The first image from Netflix’s new Carmen Sandiego is here, and we’re only buying red from now on https://t.co/yaloyrEzbO","@MoviesWrld","cultural-icon",
"I want the game show back as well! #CarmenSandiego #Netflix https://t.co/tr74Yokpq9","@DarnelleRadford","cultural-icon",
"@LoriSchmidt I specifically said Fedora...name one other lady with a trademark Fedora (besides Carmen SanDiego) and I'll take it back.","@charleboy1020","fashion",
"AaaaaAaa carmen sandiego e netflix ainda n to crendo","@thedoorrs","cultural-icon",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/o5tqjfz7BL","@TeamYunnoh","cultural-icon",
"My mom is actually Carmen San Diego. I asked my Dad when she was coming home and he said ""I don't know, maybe Wednesday?"" #GlobeTrotter","@brianhasfun","travel",
"Someone told me I look like Carmen Sandiego when I put my red hat on.","@juramhawk","fashion",
"Carmen Sandiego is the first strong female icon I remember. An independent woman always on the move. And let’s be real, she gay. https://t.co/tT8bBGBsTv","@axse0","role-model",
"theofficialcarmensandiego is coming to @netflix this January. #january19 #carmensandiego #whereintheworldiscarmensandiego https://t.co/aeKb4c4cxO","@SheFightsToo","cultural-icon",
"New post (Where's Waldo and Carmen Sandiego...) has been published on 2017 Halloween - https://t.co/jrIUGM9VOy https://t.co/Q8L7a0vvaz","@Halloween_2k17","fashion",
"I learned how to disappear from Waldo and Carmen SanDiego","@MrElicit","cultural-icon",
"How fitting that they found each other! #WheresWaldo #CarmenSanDiego #Cosplay #PAXSouth http://t.co/f597ymgQY5","@PractitioNERD","cultural-icon","x"
"@LuuucyImHome Hi Lucy, my little brother's a fan of LACMA snapchat 😁 We had a good time working through today's posts Carmen Sandiego style!","@hueiyuanpan","cultural-icon",
"Our McDuece wasn’t dirty it was filthy. 25 reps of push-ups, squats and crunches followed by a 125 yard bear crawl. Repeat 4 times. Hat tip to Silicon, Carmen San Diego and Mookie for rising to the challenge.","@PlanoF3","cultural-icon",
"InStyle : Netflix's Live-Action Carmen Sandiego Will Star Gina Rodriguez #myfirstTweet #TheBest #GoodDay https://t.co/Sabrjh5a4d","@WWE_Wrestling0","cultural-icon",
"How can I expect to live out my lifelong dream of dressing like Carmen Sandiego if red trench coats insist on being so expensive?","@savageglitter","cultural-icon","x"
"A4- There are so many great game websites out there. I have used the old Carmen San Diego to help with gathering clues and problem solving. I use a lot to review and reinforce different concepts. Kids love it and they do not realize they are learning!! #122edchat","@RealMrsBentley","edutainment",
"Carmen Sandiego is returning as an animated children’s show on Netflix https://t.co/gmgPYXpwSx","@MoviesWorldNewz","cultural-icon",
"@VanityLaviie thank you Carmen Sandiego","@_Beezo__","cultural-icon",
"[Mashable] Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/9ITEjr3aI7","@netzlesen","cultural-icon",
"@Steelersdepot That play is called Carmen San Diego.","@DarrellNeloms","cultural-icon",
"Halloween partay!!! #SelinaKyle #scarecrow #jubilee #rickandmorty #carmensandiego https://t.co/1dzxJebD8L","@RagebowBrite","fashion",
"Where am I???? #vacation #CarmenSanDiego #Falsesky https://t.co/xz7cTeAAJr","@cassiusmedauar","travel",
"here you go, kids! You learn Geography the way I had to, By chasing this dodgy lady around the damn globe! #CarmenSandiego #netflix https://t.co/DeCuN0X5yv","@upearlychannel","travel",
"@MatthewACherry @netflix You guys missed Carmen Sandiego in that list... another epic show","@Wes_Johnson0507","cultural-icon",
"Yeah the whole ""I found Wally/Carmen Sandiego"" cosplay pic thing is getting kinda old now.","@Ognawk","fashion",
"Report: Gina Rodriguez (@HereisGina) cast as Carmen Sandiego in new @netflix... https://t.co/jSsmZhk20D by #HereIsGina via @c0nvey https://t.co/LOU8PzMJ8S","@insanejvega","cultural-icon",
"A lady just ran up to me and said ""I found Carmen Sandiego"" ~because of my hat #whereintheworldiscarmensandiego http://t.co/M63FtgZmx3","@Sara_Zuccari","fashion",
"@jiveammunition Carmen Sandiego Ashe looked great!","@Arioch6","cultural-icon",
